id,location,osm_list
73168,"This project supported the Tanzania–Zambia Railway (TAZARA), which is an 1860 km railway that stretches from Dar‑es‑Salaam to Kapiri Mposhi. The railway crosses Tanzania in a southwest direction, leaving the coastal strip and then entering largely uninhabited areas of the vast Selous Game Reserve. The line crosses the TAN-ZAM highway at Makambako and runs parallel to the highway toward Mbeya and the Zambian border, before entering Zambia, and linking with Zambia Railways at Kapiri Mposhi. From sea level, the railway climbs to 550 meters (1,800 feet) at Mlimba, and then reaches its highest point of 1,789.43 meters at Uyole in Mbeya before descending to 1,660 meters at Mwenzo, the highest point in Zambia, and settling to 1,274.63 meters at Kapiri Mposhi. More detailed locational information can be found at https://en.wikipedia.org/wiki/TAZARA_Railway#/media/File:Railways_in_Tanzania.svg and https://sharemap.org/jkan/railway/Railways_in_Tanzania#!webgl and https://www.openstreetmap.org/relation/1183489#map=7/-9.892/33.883",['https://www.openstreetmap.org/relation/1183489#map=7/-9.892/33.883']
34502,"Jamhuriat hospital is located in Kabul at the following address: Chara-e-searar, Disttec 2, Kabul, Afghanistan Kabul, Afghanistan 0093. Its exact locational coordinates are available at https://www.google.com/maps/place/Jamhuriat+Hospital,+Kabol,+Afghanistan/@34.5254674,69.1689225,15z/data=!4m5!3m4!1s0x0:0xb2238c27edd9b0c2!8m2!3d34.5254674!4d69.1689225. More detailed locational informational can be found at https://www.openstreetmap.org/way/613766018",['https://www.openstreetmap.org/way/613766018']
42065,This project provided teaching materials and equipment to Belarusian State University and the Minsk State Linguistic University in the capital city of Minsk. More detailed locational information can be found at https://www.openstreetmap.org/way/539715904 and https://www.openstreetmap.org/relation/8813205.,"['https://www.openstreetmap.org/way/539715904', 'https://www.openstreetmap.org/relation/8813205.']"
32077,The purpose of the project was to rehabilitate a 196.8 km segment of National Road No.7 (NR 7) between Kratie and Trapeang Kriel. This road segment was considered to be the last section of the Sihanoukville–Phnom Penh–Stung Treng–Pakse–Savannakhet Subcorridor (SEC-4) in Cambodia. More detailed locational information can be found at https://www.openstreetmap.org/directions?engine=fossgis_osrm_car&route=12.68%2C106.06%3B13.92%2C106.03#map=9/13.2955/106.0931,['https://www.openstreetmap.org/directions?engine=fossgis_osrm_car&route=12.68%2C106.06%3B13.92%2C106.03#map=9/13.2955/106.0931']
284,More detailed locational information can be found at https://www.openstreetmap.org/way/336665673,['https://www.openstreetmap.org/way/336665673']
287,"More detailed locational information can be found at https://www.google.com/maps/place/Hopital+Guider/@9.9365623,13.9457491,17z/data=!3m1!4b1!4m5!3m4!1s0x10e2eaef94f534f9:0x53f7d46c2a4ee0e6!8m2!3d9.936557!4d13.9479378 and https://www.openstreetmap.org/node/7801589185",['https://www.openstreetmap.org/node/7801589185']
35068,More detailed locational information can be found at https://www.openstreetmap.org/way/336665673,['https://www.openstreetmap.org/way/336665673']
394,"The 5th Chinese medical team was stationed at El-Maarouf National Hospital Center (Le Centre hospitalier national El-Maarouf) on the island of Grande Comore, Fomboni Hospital (L’hôpital de Fomboni or Centre Hospitalier de Fomboni) on the island of Mwali, and Hombo Hospital (L’hôpital Hombo) on the island of Anjouan. More detailed locational information can be found at https://www.openstreetmap.org/way/144754191 and https://www.google.com/maps/place/Hospital+De+Hombo/@-12.1709856,44.3996442,15z/data=!4m5!3m4!1s0x0:0x4839691eeb5a1bf6!8m2!3d-12.1709856!4d44.3996442 and https://www.openstreetmap.org/node/8011100645.","['https://www.openstreetmap.org/way/144754191', 'https://www.openstreetmap.org/node/8011100645.']"
36337,The 17th Chinese medical team was stationed at Makélékélé Reference Hospital (Hôpital de Makélékélé) and Talangaï Hospital (Hôpital De Talangaï) in the capital city of Brazzaville. More detailed locational information can be found at https://www.openstreetmap.org/node/4545092889 and https://www.openstreetmap.org/way/368809375.,"['https://www.openstreetmap.org/node/4545092889', 'https://www.openstreetmap.org/way/368809375.']"
12843,"This project involved the installation of a water supply system — consisting of three water pump stations, a 111 meter borehole, a 103 meter borehole, a 97 meter borehole, and a 53 km water pipeline — in three districts in North Brazzaville: Nkombo, Massengo and Moukondo. More detailed locational information can be found at https://www.openstreetmap.org/node/3291596705#map=12/-4.2316/15.2680 and https://www.openstreetmap.org/node/3295642804.","['https://www.openstreetmap.org/node/3291596705#map=12/-4.2316/15.2680', 'https://www.openstreetmap.org/node/3295642804.']"
57803,This project involved the construction of a headquarters building for the Republic of Congo’s Ministry of Foreign Affairs in the capital city of Brazzaville. More detailed locational information can be found at https://www.openstreetmap.org/node/1535221330.,['https://www.openstreetmap.org/node/1535221330.']
434,"This project involved the construction of a 120 MW (4x30 MW) Imboulou hydroelectric power plant, which is located on the Léfini River near Ngabé in Ngabe District. More detailed locational information can be found at https://www.openstreetmap.org/way/520778566.",['https://www.openstreetmap.org/way/520778566.']
37882,"The purpose of the project was to construct a courthouse building for the Ministry of Justice in Avarua (exact locational coordinates: -21.207251, -159.774899). More detailed locational information can be found at https://www.openstreetmap.org/way/207000164. ",['https://www.openstreetmap.org/way/207000164.']
73830,"The purpose of this project was to provide spare parts to support the operations and maintenance (O&M) of the Pyongyang Metro, 1600MW Pukchang Coal-Fired Power Plant, Xingnan Fertilizer Plant, and the Ponghwa Chemical Factory. More detailed locational information can be found at https://www.openstreetmap.org/way/218540836 and https://www.openstreetmap.org/relation/1141950 and https://www.openstreetmap.org/relation/7734277#map=13/39.0497/125.7582 and https://www.openstreetmap.org/way/179486153 and https://www.openstreetmap.org/way/272643326#map=16/39.8333/127.6400 and https://www.google.com/maps/place/Hungnam+Fertilizer+Complex+%ED%9D%A5%EB%82%A8%EB%B9%84%EB%A3%8C%EC%97%B0%ED%95%A9%EA%B8%B0%EC%97%85%EC%86%8C/@39.8407637,127.6262164,15z/data=!4m5!3m4!1s0x0:0xef14b0fc2a534d74!8m2!3d39.8407637!4d127.6262164 and https://www.openstreetmap.org/way/218540836","['https://www.openstreetmap.org/way/218540836', 'https://www.openstreetmap.org/relation/1141950', 'https://www.openstreetmap.org/relation/7734277#map=13/39.0497/125.7582', 'https://www.openstreetmap.org/way/179486153', 'https://www.openstreetmap.org/way/272643326#map=16/39.8333/127.6400', 'https://www.openstreetmap.org/way/218540836']"
438,"The Sino-Congolese friendship hospital is located in N'djili, Kinshasa. The hospital covers an area of 7,838 square meters. More detailed locational information can be found at https://www.openstreetmap.org/way/703355986 and https://www.google.com/maps/place/Hospital+L'amiti%C3%A9+Sino-Congolaise/@-4.4039271,15.3741803,15z/data=!4m2!3m1!1s0x0:0x951a06b40dbe253?sa=X&ved=2ahUKEwjatNHgtPXpAhVYSzABHbKQAM4Q_BIwE3oECBMQCA.",['https://www.openstreetmap.org/way/703355986']
59998,"The Ministry of Foreign Affairs is located near Place de l’Independance in the Gomba commune of Kinshasa. More detailed locational information can be found at https://www.openstreetmap.org/way/424942624#map=16/-4.3102/15.2806 and https://www.google.com/maps/place/Ministere+Des+Affaires+Etrangers,+Kinshasa,+Democratic+Republic+of+the+Congo/@-4.3103241,15.278916,17z/data=!4m13!1m7!3m6!1s0x1a6a33c4fcdf3585:0x5dbc8ae9f5f9235f!2sPlace+De+L'Independance,+Kinshasa,+Democratic+Republic+of+the+Congo!3b1!8m2!3d-4.3102366!4d15.2811076!3m4!1s0x1a6a33c45bbc2dc9:0x435b03d9d56d5e31!8m2!3d-4.309608!4d15.2814735.",['https://www.openstreetmap.org/way/424942624#map=16/-4.3102/15.2806']
72474,More detailed locational information can be found at https://www.openstreetmap.org/node/931515005,['https://www.openstreetmap.org/node/931515005']
59135,More detailed locational information can be found at https://www.openstreetmap.org/relation/10541708,['https://www.openstreetmap.org/relation/10541708']
59265,More detailed locational information can be found at https://www.openstreetmap.org/relation/8886390,['https://www.openstreetmap.org/relation/8886390']
59287,"More detailed locational information can be found at https://www.openstreetmap.org/way/755015568 and https://www.google.com/maps/place/Institut+Djiboutien+Des+Arts/@11.5979028,43.1371445,16z/data=!4m9!1m2!2m1!1s+Institut+Djiboutien+Des+Arts!3m5!1s0x0:0xbccd924afe9a9130!8m2!3d11.5967483!4d43.1499835!15sChxJbnN0aXR1dCBEamlib3V0aWVuIERlcyBBcnRzkgEGc2Nob29s",['https://www.openstreetmap.org/way/755015568']
672,his project involved the establishment of a Chinese Cultural Center (المركز الثقافي الصيني بالقاهرة) in Cairo within Giza Governorate. More detailed locational information can be found at https://www.openstreetmap.org/search?query=30.004767936015117%2C%2031.18348571534026#map=16/30.0048/31.1835,['https://www.openstreetmap.org/search?query=30.004767936015117%2C%2031.18348571534026#map=16/30.0048/31.1835']
35429,The 22nd medical team was stationed at Bata General Hospital in the city of Bata and Malabo Regional Hospital in the city of Malabo. More detailed locational information can be found at https://www.openstreetmap.org/way/609630820and https://www.openstreetmap.org/way/265308137,"['https://www.openstreetmap.org/way/609630820and', 'https://www.openstreetmap.org/way/265308137']"
87,The project involved the laying of a second layer of asphalt on a 55.6 km road segment along National Highway No. 1 that begins in the city of Bata and ends in the town of Niefang. More detailed locational information can be found at https://www.openstreetmap.org/directions?engine=fossgis_osrm_car&route=1.8651%2C9.7687%3B1.8500%2C10.2504#map=11/1.7994/10.0092.,['https://www.openstreetmap.org/directions?engine=fossgis_osrm_car&route=1.8651%2C9.7687%3B1.8500%2C10.2504#map=11/1.7994/10.0092.']
80,More detailed locational information can be found at https://www.openstreetmap.org/way/36406449#map=18/8.98099/38.75945 and https://www.openstreetmap.org/way/506580559 and https://www.openstreetmap.org/way/93686819 and https://www.openstreetmap.org/way/200810087#map=16/8.9885/38.7701,"['https://www.openstreetmap.org/way/36406449#map=18/8.98099/38.75945', 'https://www.openstreetmap.org/way/506580559', 'https://www.openstreetmap.org/way/93686819', 'https://www.openstreetmap.org/way/200810087#map=16/8.9885/38.7701']"
